price,bedrooms,bathrooms,toilets,parking_space,title,town,state
110000000,4,4,5,4,Detached Duplex,Lekki,Lagos
76000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
150000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
13500000,3,3,3,2,Semi Detached Bungalow,Ikorodu,Lagos
110000000,4,4,5,4,Detached Duplex,Lekki,Lagos
270000000,4,5,5,6,Semi Detached Duplex,Lekki,Lagos
350000000,5,5,6,5,Terraced Bungalow,Victoria Island (VI),Anambara
35000000,2,3,3,3,Detached Bungalow,Ibeju Lekki,Lagos
75000000,4,5,6,2,Terraced Duplexes,Lekki,Lagos
40000000,4,5,5,4,Detached Duplex,Ibadan North,Oyo
75000000,4,4,5,3,Semi Detached Duplex,Lekki,Lagos
26000000,3,3,3,4,Terraced Duplexes,Apo,Abuja
55000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
48000000,4,4,5,5,Semi Detached Duplex,Apo,Abuja
280000000,4,4,5,4,Detached Duplex,Ikoyi,Lagos
26000000,3,3,3,6,Detached Bungalow,Lekki,Lagos
200000000,5,5,6,4,Detached Duplex,Lekki,Lagos
380000000,5,6,6,4,Detached Duplex,Lekki,Lagos
110000000,5,6,6,6,Detached Duplex,Lekki,Lagos
800000000,5,5,5,4,Detached Duplex,Ikoyi,Lagos
120000000,5,5,5,6,Detached Duplex,Lekki,Lagos
175000000,5,5,6,4,Detached Duplex,Lekki,Lagos
600000000,5,5,6,4,Detached Duplex,Ikoyi,Lagos
300000000,5,6,6,4,Detached Duplex,Lekki,Lagos
65000000,4,4,5,8,Detached Duplex,Ibadan South-West,Oyo
120000000,5,5,6,6,Detached Duplex,Lekki,Lagos
75000000,4,4,5,4,Detached Duplex,Lekki,Lagos
25000000,3,3,4,1,Detached Bungalow,Ibeju Lekki,Lagos
70000000,4,5,6,2,Semi Detached Duplex,Lekki,Lagos
60000000,4,4,5,4,Detached Duplex,Ipaja,Lagos
65000000,4,4,5,3,Semi Detached Duplex,Lekki,Lagos
1000000000,7,7,8,1,Detached Duplex,Ikoyi,Lagos
80000000,4,4,5,2,Terraced Duplexes,Ikeja,Lagos
350000000,5,5,5,4,Detached Duplex,Lekki,Lagos
30000000,4,4,5,6,Detached Bungalow,Karu,Abuja
75000000,4,4,4,3,Terraced Duplexes,Yaba,Lagos
320000000,5,5,6,4,Detached Duplex,Ikeja,Lagos
65000000,4,4,5,2,Semi Detached Duplex,Lekki,Lagos
200000000,4,4,4,4,Detached Duplex,Lekki,Lagos
95000000,4,3,4,6,Detached Duplex,Lekki,Lagos
82000000,4,4,5,4,Detached Duplex,Lekki,Lagos
25000000,3,6,6,1,Block of Flats,Oredo,Edo
120000000,6,7,8,1,Detached Duplex,Ajah,Lagos
48000000,3,3,4,4,Terraced Duplexes,Lekki,Lagos
45000000,4,5,5,4,Semi Detached Duplex,Ajah,Lagos
70000000,4,4,5,5,Detached Duplex,Lekki,Lagos
150000000,5,5,6,9,Detached Duplex,Gwarinpa,Abuja
160000000,5,5,5,4,Detached Duplex,Lekki,Lagos
880000000,7,5,5,5,Detached Duplex,Maitama District,Abuja
50000000,4,5,5,4,Terraced Duplexes,Jabi,Abuja
70000000,9,9,1,1,Detached Duplex,Isolo,Lagos
250000000,5,6,6,4,Detached Duplex,Ikeja,Lagos
33000000,3,3,5,4,Detached Bungalow,Ajah,Lagos
60000000,5,5,6,3,Detached Duplex,Ajah,Lagos
60000000,5,6,6,2,Detached Duplex,Port Harcourt,Rivers
16000000,3,3,4,4,Detached Bungalow,Mowe Ofada,Ogun
61000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
250000000,6,6,7,6,Detached Duplex,Lekki,Lagos
8000000,2,2,2,4,Detached Bungalow,Ipaja,Lagos
140000000,4,5,5,4,Detached Duplex,Lekki,Lagos
140000000,5,5,6,4,Detached Duplex,Lekki,Lagos
450000000,5,7,8,4,Detached Duplex,Ikoyi,Lagos
1300000000,6,6,7,6,Detached Duplex,Ikoyi,Lagos
27000000,3,4,4,3,Detached Bungalow,Arepo,Ogun
150000000,5,5,6,7,Detached Duplex,Owerri Municipal,Imo
180000000,4,5,5,5,Semi Detached Duplex,Wuse 2,Abuja
65000000,4,4,5,3,Detached Duplex,Lekki,Lagos
20000000,3,3,4,4,Detached Bungalow,Owerri Municipal,Imo
190000000,4,4,5,3,Terraced Duplexes,Wuse 2,Abuja
100000000,5,6,6,6,Detached Duplex,Lekki,Lagos
11000000,3,3,4,4,Detached Bungalow,Mowe Ofada,Ogun
98000000,4,4,4,4,Detached Duplex,Ibeju Lekki,Lagos
140000000,4,4,5,3,Terraced Duplexes,Lekki,Lagos
55000000,4,4,5,4,Detached Duplex,Lekki,Lagos
65000000,5,5,6,8,Semi Detached Duplex,Port Harcourt,Rivers
152000000,4,4,5,5,Detached Duplex,Gwarinpa,Abuja
95000000,5,5,6,4,Detached Duplex,Lekki,Lagos
75000000,5,6,6,5,Semi Detached Duplex,Kukwaba,Abuja
270000000,5,5,5,5,Detached Duplex,Lekki,Lagos
38000000,3,3,3,3,Detached Bungalow,Lokogoma District,Abuja
70000000,4,5,6,5,Semi Detached Duplex,Lekki,Lagos
50000000,4,5,5,4,Block of Flats,Asaba,Delta
200000000,4,5,5,4,Detached Duplex,Lekki,Lagos
60000000,5,5,6,5,Detached Duplex,Ajah,Lagos
15000000,4,5,6,4,Terraced Bungalow,Ajah,Lagos
230000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
55000000,3,3,4,1,Detached Bungalow,Gwarinpa,Abuja
260000000,3,3,4,3,Block of Flats,Ikoyi,Lagos
270000000,5,5,6,3,Detached Duplex,Ikeja,Lagos
9000000,4,5,6,4,Semi Detached Bungalow,Arepo,Ogun
150000000,5,5,5,4,Detached Duplex,Ikeja,Lagos
300000000,5,5,6,5,Detached Duplex,Lekki,Lagos
70000000,9,9,1,1,Detached Duplex,Isolo,Lagos
75000000,4,5,5,4,Detached Duplex,Lekki,Lagos
90000000,4,5,5,4,Terraced Duplexes,Wuse,Abuja
45000000,4,4,5,3,Terraced Duplexes,Lekki,Lagos
350000000,5,5,5,4,Detached Duplex,Lekki,Lagos
130000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
600000000,5,5,5,4,Detached Duplex,Maitama District,Abuja
235000000,5,5,6,4,Detached Duplex,Magodo,Lagos
65000000,5,5,6,4,Semi Detached Duplex,Lekki,Lagos
65000000,4,5,6,4,Semi Detached Duplex,Lekki,Lagos
40000000,4,5,5,4,Terraced Duplexes,Apo,Abuja
130000000,5,5,6,3,Detached Duplex,Lekki,Lagos
75000000,4,4,5,4,Detached Duplex,Lekki,Lagos
1400000000,6,6,7,7,Detached Duplex,Ikoyi,Anambara
245000000,6,6,7,8,Detached Duplex,Lekki,Lagos
350000000,5,5,5,4,Semi Detached Duplex,Ikoyi,Lagos
120000000,4,4,5,3,Terraced Duplexes,Ikeja,Lagos
95000000,5,5,5,4,Detached Duplex,Lekki,Lagos
260000000,5,5,6,4,Detached Duplex,Lekki,Lagos
120000000,5,6,6,5,Detached Duplex,Lekki,Lagos
80000000,4,4,5,4,Terraced Duplexes,Ikeja,Lagos
7000000,3,2,2,8,Detached Bungalow,Ipaja,Lagos
90000000,4,4,5,4,Detached Duplex,Ajah,Lagos
200000000,5,5,6,5,Detached Duplex,Lekki,Lagos
55000000,4,5,5,3,Terraced Duplexes,Lekki,Lagos
53000000,4,5,5,4,Terraced Duplexes,Gbagada,Lagos
170000000,5,5,6,6,Detached Duplex,Lekki,Lagos
220000000,5,5,6,5,Detached Duplex,Magodo,Lagos
60000000,4,4,5,3,Detached Duplex,Ajah,Lagos
43000000,5,5,5,4,Detached Duplex,Gwarinpa,Abuja
1300000000,6,6,7,6,Detached Duplex,Ikoyi,Lagos
18000000,4,4,5,8,Detached Bungalow,Ikorodu,Lagos
45000000,4,4,5,2,Terraced Duplexes,Life Camp,Abuja
140000000,4,5,5,5,Detached Duplex,Lekki,Lagos
95000000,5,5,6,4,Detached Duplex,Lekki,Lagos
19000000,1,2,5,4,Block of Flats,Port Harcourt,Rivers
130000000,5,6,6,8,Detached Duplex,Gwarinpa,Abuja
200000000,5,5,5,4,Detached Duplex,Lekki,Lagos
120000000,4,5,5,4,Semi Detached Duplex,Ikeja,Lagos
115000000,3,4,4,3,Semi Detached Duplex,Lekki,Lagos
115000000,4,4,5,2,Detached Duplex,Lekki,Lagos
280000000,4,4,5,4,Terraced Duplexes,Ikoyi,Lagos
53000000,3,3,4,4,Terraced Duplexes,Lekki,Lagos
270000000,6,6,7,6,Detached Duplex,Lekki,Lagos
120000000,5,5,6,5,Detached Duplex,Gaduwa,Abuja
45000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
70000000,4,4,5,4,Detached Duplex,Lekki,Lagos
65000000,4,4,5,4,Terraced Duplexes,Jahi,Abuja
95000000,5,6,7,6,Detached Duplex,Lekki,Lagos
48586500,5,5,6,4,Semi Detached Duplex,Lekki,Lagos
165000000,5,5,6,4,Detached Duplex,Lekki,Lagos
55000000,6,5,5,4,Detached Duplex,Amuwo Odofin,Lagos
80000000,4,4,5,4,Terraced Duplexes,Life Camp,Abuja
11500000,3,3,3,4,Detached Bungalow,Mowe Ofada,Ogun
105000000,5,6,7,4,Detached Duplex,Lekki,Lagos
125000000,4,4,5,4,Detached Duplex,Lekki,Lagos
135000000,5,5,5,5,Semi Detached Duplex,Jahi,Abuja
90000000,5,5,6,2,Detached Duplex,Lekki,Lagos
120000000,5,7,8,5,Detached Duplex,Lekki,Lagos
550000000,5,5,7,5,Detached Duplex,Ikoyi,Lagos
1800000000,4,4,5,4,Detached Duplex,Life Camp,Abuja
15000000,3,4,4,3,Detached Bungalow,Mowe Town,Ogun
190000000,5,5,6,4,Detached Duplex,Lekki,Lagos
75000000,4,4,5,3,Terraced Duplexes,Surulere,Lagos
65000000,4,4,5,5,Terraced Duplexes,Life Camp,Abuja
320000000,5,5,6,6,Detached Duplex,Lekki,Lagos
46000000,3,3,4,4,Terraced Duplexes,Lekki,Lagos
80000000,5,5,5,4,Detached Duplex,Gbagada,Lagos
130000000,6,5,7,4,Detached Duplex,Port Harcourt,Rivers
55000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
120000000,5,5,6,6,Detached Duplex,Lekki,Lagos
1400000000,6,5,5,4,Detached Duplex,Ikoyi,Lagos
60000000,4,4,4,3,Detached Duplex,Owerri North,Imo
270000000,5,5,6,3,Semi Detached Duplex,Lekki,Lagos
170000000,6,6,7,7,Detached Duplex,Kaura,Abuja
110000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
42000000,4,4,5,2,Terraced Duplexes,Lekki,Lagos
650000000,4,4,5,4,Semi Detached Duplex,Ikoyi,Lagos
190000000,5,5,6,4,Detached Duplex,Lekki,Lagos
280000000,5,5,6,5,Detached Duplex,Lekki,Lagos
50000000,4,4,5,4,Semi Detached Duplex,Life Camp,Abuja
33000000,3,3,4,4,Semi Detached Duplex,Ibeju Lekki,Lagos
55000000,4,4,5,4,Semi Detached Duplex,Gwarinpa,Abuja
85000000,5,5,6,3,Terraced Duplexes,Utako,Abuja
55000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
130000000,5,5,6,5,Detached Duplex,Lekki,Lagos
75000000,5,5,6,4,Detached Duplex,Ajah,Lagos
165000000,5,5,6,5,Detached Duplex,Lekki,Lagos
18000000,6,8,8,4,Block of Flats,Ikpoba Okha,Edo
35000000,2,2,3,1,Block of Flats,Ajah,Lagos
60000000,4,5,5,4,Block of Flats,Oshodi,Lagos
40000000,5,6,6,8,Detached Bungalow,Port Harcourt,Rivers
27000000,3,3,4,4,Detached Bungalow,Lugbe District,Abuja
100000000,1,1,2,4,Block of Flats,Owerri North,Imo
150000000,6,2,2,4,Block of Flats,Shomolu,Lagos
90000000,4,4,5,2,Terraced Duplexes,Lekki,Lagos
95000000,4,4,5,3,Detached Duplex,Lekki,Lagos
70000000,4,4,5,3,Terraced Duplexes,Jahi,Abuja
200000000,5,5,6,5,Detached Duplex,Ogudu,Lagos
22000000,2,2,2,2,Semi Detached Bungalow,Ibeju Lekki,Lagos
265000000,4,4,6,4,Semi Detached Duplex,Lekki,Lagos
1300000000,6,6,7,6,Detached Duplex,Ikoyi,Lagos
330000000,5,5,6,9,Detached Duplex,Lekki,Lagos
90000000,5,5,6,5,Detached Duplex,Lekki,Lagos
65000000,4,5,6,4,Semi Detached Duplex,Lekki,Lagos
200000000,6,1,1,1,Detached Duplex,Ikeja,Lagos
270000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
34000000,3,3,4,4,Detached Bungalow,Lugbe District,Abuja
175000000,5,5,6,5,Detached Duplex,Magodo,Lagos
85000000,4,5,5,4,Detached Duplex,Ajah,Lagos
75000000,4,5,5,3,Terraced Duplexes,Lekki,Lagos
250000000,6,5,5,4,Detached Duplex,Ajah,Lagos
1500000000,9,5,5,4,Detached Duplex,Ikoyi,Lagos
78000000,6,6,7,4,Detached Duplex,Ajah,Lagos
85000000,4,4,5,4,Detached Duplex,Ajah,Lagos
55000000,4,4,5,3,Detached Duplex,Lekki,Lagos
850000000,4,4,5,4,Terraced Duplexes,Katampe,Abuja
70000000,5,5,6,6,Detached Duplex,Lekki,Lagos
90000000,4,4,5,4,Detached Duplex,Lekki,Lagos
65000000,4,4,5,4,Detached Duplex,Agege,Lagos
90000000,4,4,4,4,Detached Duplex,Lekki,Lagos
41000000,3,3,4,5,Detached Duplex,Lokogoma District,Abuja
29000000,5,5,5,6,Detached Bungalow,Port Harcourt,Rivers
105000000,4,4,5,3,Semi Detached Duplex,Life Camp,Abuja
450000000,6,6,7,4,Detached Duplex,Victoria Island (VI),Lagos
36000000,3,4,4,4,Terraced Duplexes,Lekki,Lagos
36000000,3,4,4,4,Terraced Duplexes,Lekki,Lagos
200000000,5,5,6,4,Detached Duplex,Kado,Abuja
19000000,4,5,5,4,Block of Flats,Aba,Abia
310000000,5,5,6,5,Detached Duplex,Lekki,Lagos
75000000,5,6,6,6,Detached Duplex,Port Harcourt,Rivers
65000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
17000000,3,4,4,4,Detached Bungalow,Ibadan,Oyo
75000000,4,6,6,8,Detached Duplex,Karsana,Abuja
49000000,5,5,6,6,Semi Detached Duplex,Ibeju Lekki,Lagos
1500000000,9,5,5,4,Detached Duplex,Maitama District,Abuja
70000000,4,5,6,4,Detached Duplex,Lekki,Lagos
53000000,3,4,5,4,Block of Flats,Wuye,Abuja
120000000,4,5,5,5,Detached Duplex,Apo,Abuja
95000000,5,5,6,4,Detached Duplex,Lekki,Lagos
95000000,5,5,6,4,Detached Duplex,Lekki,Lagos
41000000,4,4,4,3,Semi Detached Duplex,Ajah,Lagos
130000000,5,5,6,4,Detached Duplex,Lekki,Lagos
300000000,5,5,6,6,Detached Duplex,Lekki,Anambara
130000000,6,5,5,4,Detached Duplex,Lekki,Lagos
90000000,5,4,5,3,Detached Duplex,Ajah,Lagos
55000000,4,4,5,2,Terraced Duplexes,Lekki,Lagos
140000000,5,5,6,4,Detached Duplex,Lekki,Lagos
150000000,6,6,7,8,Detached Duplex,Ibeju Lekki,Lagos
54000000,4,5,6,2,Detached Duplex,Lekki,Lagos
300000000,5,5,6,4,Detached Duplex,Magodo,Lagos
60000000,4,4,5,2,Terraced Duplexes,Life Camp,Abuja
70000000,3,3,4,8,Block of Flats,Owerri Municipal,Imo
280000000,5,5,6,4,Detached Duplex,Lekki,Lagos
360000000,5,6,6,2,Detached Duplex,Galadimawa,Abuja
250000000,1,5,5,4,Block of Flats,Utako,Abuja
23000000,4,4,5,2,Terraced Duplexes,Isheri North,Lagos
30000000,3,3,4,4,Terraced Duplexes,Ajah,Lagos
78000000,4,4,5,4,Semi Detached Duplex,Magodo,Lagos
80000000,4,4,5,7,Detached Duplex,Lekki,Lagos
900000000,5,5,6,5,Detached Duplex,Ikoyi,Lagos
18000000,3,3,4,4,Detached Bungalow,Ikorodu,Lagos
110000000,4,4,5,3,Terraced Duplexes,Ikoyi,Lagos
96000000,5,5,6,4,Detached Duplex,Lekki,Lagos
50000000,4,4,5,3,Semi Detached Duplex,Ajah,Lagos
150000000,5,5,6,4,Detached Duplex,Lekki,Lagos
90000000,4,4,5,4,Detached Duplex,Lekki,Lagos
60000000,5,5,5,3,Detached Duplex,Ogudu,Lagos
100000000,4,5,6,4,Detached Duplex,Lekki,Lagos
8000000,7,8,8,2,Detached Duplex,Ajah,Lagos
27000000,3,2,3,2,Block of Flats,Alimosho,Lagos
78000000,6,6,7,3,Terraced Duplexes,Lekki,Lagos
90000000,4,4,5,7,Detached Duplex,Lekki,Lagos
8000000,5,4,5,3,Detached Bungalow,Ikorodu,Lagos
130000000,4,5,5,4,Detached Duplex,Durumi,Abuja
65000000,4,5,5,6,Detached Duplex,Ajah,Lagos
750000000,5,5,5,5,Detached Duplex,Ikoyi,Lagos
1300000000,6,7,7,4,Detached Duplex,Asokoro District,Abuja
230000000,4,5,5,4,Semi Detached Duplex,Ikoyi,Lagos
25000000,3,3,4,1,Detached Bungalow,Port Harcourt,Rivers
90000000,5,5,6,4,Detached Duplex,Lekki,Lagos
80000000,4,4,4,4,Detached Duplex,Lekki,Lagos
80000000,4,5,6,6,Detached Duplex,Enugu,Enugu
60000000,5,6,6,4,Semi Detached Duplex,Life Camp,Abuja
185000000,4,5,6,3,Terraced Duplexes,Ikeja,Anambara
10000000,2,5,2,4,Detached Bungalow,Epe,Lagos
50000000,4,5,5,4,Semi Detached Duplex,Lugbe District,Abuja
60000000,4,4,5,3,Terraced Duplexes,Guzape District,Abuja
65000000,4,5,5,4,Detached Duplex,Ajah,Lagos
13000000,3,3,3,3,Block of Flats,Ojodu,Lagos
60000000,4,4,5,2,Terraced Duplexes,Life Camp,Abuja
65000000,5,5,6,6,Detached Duplex,Yaba,Lagos
100000000,5,5,5,4,Detached Duplex,Lekki,Lagos
75000000,5,5,6,5,Detached Duplex,Lekki,Lagos
200000000,4,5,5,4,Semi Detached Duplex,Ikoyi,Lagos
85000000,3,3,4,4,Semi Detached Duplex,Magodo,Lagos
150000000,5,5,6,5,Detached Duplex,Lekki,Lagos
1300000000,6,6,7,6,Detached Duplex,Ikoyi,Lagos
140000000,4,4,5,4,Terraced Duplexes,Victoria Island (VI),Lagos
22000000,3,3,4,3,Block of Flats,Lokogoma District,Abuja
150000000,5,5,6,5,Detached Duplex,Lekki,Lagos
24000000,3,4,4,3,Block of Flats,Lekki,Lagos
360000000,5,5,5,4,Detached Duplex,Lekki,Lagos
590000000,5,5,5,4,Detached Duplex,Ikoyi,Lagos
10000000,4,5,5,8,Detached Bungalow,Gwagwalada,Abuja
220000000,5,5,6,4,Semi Detached Duplex,Lekki,Lagos
50000000,5,5,6,4,Detached Duplex,Ido,Oyo
300000000,5,5,6,4,Detached Duplex,Lekki,Lagos
13000000,6,6,8,6,Block of Flats,Ibafo,Ogun
70000000,4,5,5,4,Terraced Duplexes,Life Camp,Abuja
15000000,3,3,4,4,Detached Bungalow,Ojo,Lagos
280000000,5,5,6,7,Detached Duplex,Lekki,Lagos
165000000,5,5,6,5,Detached Duplex,Lekki,Lagos
120000000,4,5,5,4,Semi Detached Duplex,Wuye,Abuja
130000000,5,5,5,4,Detached Duplex,Lekki,Lagos
95000000,5,5,6,4,Detached Duplex,Lekki,Lagos
90000000,4,5,5,4,Detached Duplex,Maryland,Lagos
12000000,2,3,3,6,Block of Flats,Ikorodu,Lagos
140000000,5,5,6,5,Detached Duplex,Ikeja,Lagos
100000000,6,6,7,6,Detached Bungalow,Ajah,Lagos
150000000,5,5,6,4,Detached Duplex,Lekki,Lagos
85000000,4,4,5,8,Detached Duplex,Lokogoma District,Abuja
230000000,5,6,6,4,Detached Duplex,Lekki,Lagos
70000000,4,4,5,3,Semi Detached Duplex,Lekki,Lagos
100000000,4,4,5,4,Detached Duplex,Magodo,Lagos
200000000,5,5,6,5,Detached Duplex,Guzape District,Abuja
130000000,5,5,6,4,Detached Duplex,Lekki,Lagos
67000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
95000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
320000000,5,5,6,4,Detached Duplex,Lekki,Lagos
12000000,2,2,3,4,Detached Bungalow,Epe,Lagos
55000000,4,4,5,3,Detached Duplex,Lekki,Lagos
50000000,4,4,5,1,Detached Duplex,Lokogoma District,Abuja
75000000,6,7,7,4,Detached Duplex,Ibadan,Oyo
400000000,6,6,7,4,Detached Duplex,Lekki,Lagos
12000000,3,3,4,4,Detached Bungalow,Agege,Lagos
120000000,5,5,6,4,Detached Duplex,Lekki,Lagos
35000000,3,3,4,1,Terraced Bungalow,Ewekoro,Ogun
55000000,4,4,5,5,Detached Duplex,Lekki,Lagos
1500000000,5,5,6,4,Detached Duplex,Ikoyi,Lagos
45000000,1,1,1,4,Block of Flats,Owerri Municipal,Imo
17875000,2,5,5,4,Block of Flats,Ajah,Lagos
15000000,2,3,3,4,Block of Flats,Lekki,Lagos
75000000,4,4,5,4,Terraced Duplexes,Jahi,Abuja
39800000,4,5,5,2,Terraced Duplexes,Lekki,Lagos
130000000,6,6,7,5,Detached Duplex,Ikeja,Lagos
37000000,5,5,6,4,Semi Detached Duplex,Life Camp,Abuja
135000000,6,6,6,4,Detached Duplex,Isheri North,Lagos
45000000,4,4,4,5,Terraced Duplexes,Gaduwa,Abuja
130000000,5,6,6,1,Detached Duplex,Ajah,Lagos
20000000,4,3,3,4,Semi Detached Bungalow,Ibadan,Oyo
180000000,4,4,5,1,Semi Detached Duplex,Wuse,Abuja
95000000,3,7,5,4,Detached Bungalow,Surulere,Lagos
170000000,4,6,6,4,Detached Duplex,Ikoyi,Lagos
41000000,4,5,5,4,Detached Duplex,Karsana,Abuja
155000000,4,4,5,4,Detached Duplex,Lekki,Lagos
250000000,4,5,5,4,Detached Duplex,Gaduwa,Abuja
270000000,5,5,6,6,Detached Duplex,Lekki,Lagos
140000000,4,4,5,4,Detached Duplex,Victoria Island (VI),Lagos
50000000,4,5,5,4,Terraced Duplexes,Galadimawa,Abuja
63000000,3,3,4,4,Block of Flats,Lekki,Lagos
60000000,3,4,4,5,Detached Bungalow,Galadimawa,Abuja
55000000,4,4,5,4,Detached Duplex,Ajah,Lagos
350000000,6,7,7,9,Detached Duplex,Lekki,Lagos
115000000,5,5,6,4,Detached Duplex,Lekki,Lagos
11000000,3,5,5,4,Detached Bungalow,Mowe Ofada,Ogun
90000000,4,4,5,4,Terraced Duplexes,Yaba,Lagos
15000000,3,3,4,4,Detached Bungalow,Ojodu,Lagos
50000000,3,4,4,5,Detached Bungalow,Lokogoma District,Abuja
28000000,2,3,3,1,Detached Bungalow,Lugbe District,Abuja
70000000,4,4,5,8,Detached Duplex,Lekki,Lagos
31000000,1,1,1,8,Block of Flats,Ifo,Ogun
320000000,5,5,5,4,Detached Duplex,Lekki,Lagos
45000000,4,4,5,3,Terraced Duplexes,Gwarinpa,Abuja
45000000,4,5,5,4,Detached Duplex,Lugbe District,Abuja
35000000,4,4,5,4,Detached Duplex,Isheri North,Lagos
20000000,4,5,5,4,Detached Bungalow,Ibeju Lekki,Lagos
90000000,4,4,4,4,Detached Duplex,Lekki,Lagos
65000000,4,5,5,5,Detached Duplex,Gbagada,Lagos
78000000,3,3,4,2,Terraced Duplexes,Lekki,Lagos
65000000,4,5,5,4,Detached Duplex,Ajah,Lagos
125000000,4,4,5,4,Detached Duplex,Lekki,Lagos
225000000,5,6,7,5,Detached Duplex,Guzape District,Abuja
120000000,5,5,6,3,Detached Duplex,Lekki,Lagos
260000000,4,4,5,4,Terraced Duplexes,Ikoyi,Lagos
35000000,3,3,3,5,Block of Flats,Uyo,Akwa Ibom
1300000000,6,6,7,6,Detached Duplex,Ikoyi,Lagos
140000000,5,5,5,2,Detached Duplex,Ajah,Lagos
250000000,5,5,6,4,Detached Duplex,Lekki,Lagos
40000000,4,5,5,4,Terraced Duplexes,Karmo,Abuja
260000000,5,5,6,6,Detached Duplex,Lekki,Lagos
75000000,4,4,5,3,Semi Detached Duplex,Lekki,Lagos
19000000,3,3,4,3,Semi Detached Bungalow,Ibeju Lekki,Lagos
75000000,4,4,5,4,Detached Duplex,Lekki,Lagos
35000000,3,3,4,4,Block of Flats,Jahi,Abuja
150000000,5,5,6,8,Detached Duplex,Ajah,Lagos
85000000,4,4,5,4,Detached Duplex,Lekki,Lagos
400000000,5,5,6,4,Detached Duplex,Lekki,Lagos
43000000,5,6,6,1,Detached Duplex,Agege,Lagos
350000000,5,5,6,4,Detached Duplex,Lekki,Lagos
8000000,3,3,4,4,Semi Detached Bungalow,Ibafo,Ogun
115000000,4,5,5,3,Terraced Duplexes,Victoria Island (VI),Lagos
170000000,5,6,6,4,Detached Duplex,Lekki,Lagos
120000000,6,6,7,5,Detached Duplex,Owerri Municipal,Imo
78000000,5,5,5,4,Detached Duplex,Ajah,Lagos
120000000,4,5,5,5,Detached Duplex,Magodo,Lagos
35000000,3,5,5,4,Block of Flats,Simawa,Ogun
180000000,6,6,7,4,Detached Duplex,Lekki,Lagos
180000000,5,5,6,4,Detached Duplex,Lekki,Lagos
35000000,4,4,5,2,Terraced Duplexes,Lekki,Lagos
1200000000,9,1,1,2,Detached Duplex,Asokoro District,Abuja
150000000,4,4,5,3,Terraced Duplexes,Victoria Island (VI),Lagos
180000000,6,6,6,4,Detached Duplex,Amuwo Odofin,Lagos
72000000,5,5,6,4,Detached Duplex,Lekki,Lagos
320000000,6,6,7,6,Detached Duplex,Lekki,Lagos
110000000,8,8,8,4,Detached Duplex,Isolo,Lagos
55000000,4,6,7,2,Detached Duplex,Ajah,Lagos
38000000,3,4,4,5,Detached Bungalow,Mbora (Nbora),Abuja
60000000,4,4,5,2,Terraced Duplexes,Life Camp,Abuja
95000000,5,5,6,5,Detached Duplex,Lekki,Lagos
15000000,3,3,3,4,Semi Detached Bungalow,Ibeju Lekki,Lagos
130000000,5,5,6,6,Detached Duplex,Ajah,Lagos
30000000,6,6,2,6,Block of Flats,Ifo,Ogun
170000000,6,6,7,5,Detached Duplex,Wuye,Abuja
130000000,5,5,6,4,Detached Duplex,Lekki,Lagos
45000000,3,3,3,4,Semi Detached Duplex,Lekki,Lagos
90000000,4,4,5,4,Detached Duplex,Maryland,Lagos
45000000,4,4,5,3,Semi Detached Duplex,Lekki,Lagos
80000000,5,5,6,6,Detached Duplex,Port Harcourt,Rivers
320000000,5,6,6,8,Detached Duplex,Lekki,Lagos
32000000,4,5,5,4,Detached Duplex,Lokogoma District,Abuja
300000000,5,7,7,4,Detached Duplex,Jahi,Abuja
70000000,9,9,1,1,Detached Duplex,Isolo,Lagos
350000000,5,5,6,5,Detached Duplex,Lekki,Lagos
20000000,5,5,5,3,Detached Bungalow,Ipaja,Lagos
62000000,4,4,5,3,Terraced Duplexes,Lekki,Lagos
65000000,4,5,5,4,Semi Detached Duplex,Life Camp,Abuja
30000000,3,5,5,4,Detached Bungalow,Lokogoma District,Abuja
75000000,4,4,5,3,Semi Detached Duplex,Lekki,Lagos
150000000,4,5,5,4,Detached Duplex,Gwarinpa,Abuja
110000000,5,5,6,4,Detached Duplex,Lekki,Lagos
85000000,4,5,5,4,Detached Duplex,Lekki,Lagos
160000000,5,5,6,2,Terraced Duplexes,Lekki,Lagos
150000000,5,5,4,4,Detached Duplex,Lekki,Lagos
90000000,4,4,4,6,Detached Bungalow,Wuse,Abuja
30000000,3,3,3,3,Detached Bungalow,Ajah,Lagos
7000000,3,3,4,3,Detached Bungalow,Ibadan,Oyo
155000000,5,5,6,4,Detached Duplex,Lekki,Lagos
32000000,3,5,5,4,Block of Flats,Lekki,Lagos
1300000000,6,6,7,6,Detached Duplex,Ikoyi,Lagos
